"Cibrazém","Videira","SC"
"Panazzolo","Videira","SC"
"Santa Gema","Videira","SC"
"Universitário","Videira","SC"
"Carboni","Videira","SC"
"Nossa Senhora Aparecida","Videira","SC"
"Morada do Sol","Videira","SC"
"São Francisco","Videira","SC"
"Oficina","Videira","SC"
"Santa Lúcia","Videira","SC"
"Água Verde","Videira","SC"
"Vila Verde","Videira","SC"
"Vila de Carli","Videira","SC"
"Centro","Vitor Meireles","SC"
"Ribeirão Pequeno","Vitor Meireles","SC"
"Palmitos","Vitor Meireles","SC"
"Sabugueiro","Vitor Meireles","SC"
"Wietnã","Vitor Meireles","SC"
"Das Lagoas","Vitor Meireles","SC"
"Centro","Xanxerê","SC"
"Aparecida","Xanxerê","SC"
"Matinho","Xanxerê","SC"
"Bela Vista","Xanxerê","SC"
"Nossa Senhora de Fátima","Xanxerê","SC"
"La Salle","Xanxerê","SC"
"Veneza","Xanxerê","SC"
"Vila Sesamo","Xanxerê","SC"
"Primo Tacca","Xanxerê","SC"
"Bortolon","Xanxerê","SC"
"Dos Esportes","Xanxerê","SC"
"São Jorge","Xanxerê","SC"
"Frederico Ferronatto","Xanxerê","SC"
"Castelo Branco","Xanxerê","SC"
"João Batista Tonial","Xanxerê","SC"
"Maria Winckler","Xanxerê","SC"
"João Winckler","Xanxerê","SC"
"São Romero","Xanxerê","SC"
"Sufiatti","Xanxerê","SC"
"Monte Castelo","Xanxerê","SC"
"Vista Alegre","Xanxerê","SC"
"Santa Cruz","Xanxerê","SC"
"Nossa Senhora de Lourdes","Xanxerê","SC"
"Pinheiros","Xanxerê","SC"
"Jardim Tarumã","Xanxerê","SC"
"Colatto","Xanxerê","SC"
"Leandro","Xanxerê","SC"
"Santo Dias","Xanxerê","SC"
"São Pedro","Xanxerê","SC"
"Centro","Xaxim","SC"
"Alvorada","Xaxim","SC"
"Frei Bruno","Xaxim","SC"
"Doutor Ari Lunardi","Xaxim","SC"
"Santa Terezinha","Xaxim","SC"
"Guarany","Xaxim","SC"
"Germânico","Xaxim","SC"
"Flor","Xaxim","SC"
"Primavera","Xaxim","SC"
"Bela Vista","Xaxim","SC"
"Chagas","Xaxim","SC"
"Independência","Alegrete","RS"
"Rui Ramos","Alegrete","RS"
"Canudos","Alegrete","RS"
"Vila Nova","Alegrete","RS"
"Tancredo Neves","Alegrete","RS"
"Pedreiras","Alegrete","RS"
"Jardim Planalto","Alegrete","RS"
"Saudade","Alegrete","RS"
"Medianeira","Alegrete","RS"
"Da Lagoa","Alegrete","RS"
"Assunção","Alegrete","RS"
"São João","Alegrete","RS"
"Porto dos Aguateiros","Alegrete","RS"
"Ibirapuitã","Alegrete","RS"
"Centenário","Alegrete","RS"
"Promorar","Alegrete","RS"
"Honório Lemos","Alegrete","RS"
"Residencial Saint Pautous","Alegrete","RS"
"Nossa Senhora da Conceição Aparecida","Alegrete","RS"
"Doutor Romário Araújo de Oliveira","Alegrete","RS"
"Projetado","Alegrete","RS"
"Santo Antônio","Alegrete","RS"
"Macedo","Alegrete","RS"
"Restinga","Alegrete","RS"
"Boa Vista","Alegrete","RS"
"Vera Cruz","Alegrete","RS"
"Liberdade","Alegrete","RS"
"Canjiqueira","Alegrete","RS"
"Coronel Ênio Gouveia dos Santos","Alegrete","RS"
"Lara","Alegrete","RS"
"Inês","Alegrete","RS"
"Atlântida","Alegrete","RS"
"Alberto Grande","Alegrete","RS"
"Anita Garibaldi","Alegrete","RS"
"Novo Lar","Alegrete","RS"
"Kennedy","Alegrete","RS"
"José de Abreu","Alegrete","RS"
"Gamino","Alegrete","RS"
"Piola","Alegrete","RS"
"Olhos d'Água de Natal","Alegrete","RS"
"Militar","Alegrete","RS"
"Renascer","Alegrete","RS"
"Oswaldo Aranha","Alegrete","RS"
"Getúlio Vargas","Alegrete","RS"
"Nova Brasília","Alegrete","RS"
"Santos Dumont","Alegrete","RS"
"Capão do Angico","Alegrete","RS"
"Ulisses Guimarães","Alegrete","RS"
"Favila","Alegrete","RS"
"Palma","Alegrete","RS"
"Balneário Caverá","Alegrete","RS"
"Izabel","Alegrete","RS"
"Joaquim Fonseca Milano","Alegrete","RS"
"Emílio Zuñeda","Alegrete","RS"
"Grande","Alegrete","RS"
"Sepé Tiarajú","Alegrete","RS"
"Progresso","Alegrete","RS"
"Prado","Alegrete","RS"
"Fronteira Oeste","Alegrete","RS"
"Fênix","Alegrete","RS"
"Caramuru","Arambaré","RS"
"Centro","Araricá","RS"
"da Canoa","Araricá","RS"
"da Integração","Araricá","RS"
"Azaléia","Araricá","RS"
"da Estação","Araricá","RS"
"Emancipação","Araricá","RS"
"Campo da Brazina","Araricá","RS"
"Imperatriz","Araricá","RS"
"Bela Vista","Arroio do Meio","RS"
"Barra do Forqueta","Arroio do Meio","RS"
"Medianeira","Arroio do Meio","RS"
"São José","Arroio do Meio","RS"
"Navegantes","Arroio do Meio","RS"
"Centro","Arroio do Meio","RS"
"Rui Barbosa","Arroio do Meio","RS"
"Dona Rita","Arroio do Meio","RS"
"Dom Pedro II","Arroio do Meio","RS"
"Aimoré","Arroio do Meio","RS"
"São Caetano","Arroio do Meio","RS"
"Novo Horizonte","Arroio do Meio","RS"
"Benjamin Constant","Arroio do Padre","RS"
"Brasil para Cristo","Arroio do Padre","RS"
"Leitzke","Arroio do Padre","RS"
"Progresso","Arroio do Padre","RS"
"Cerrito","Arroio do Padre","RS"
"Centro","Arroio do Padre","RS"
"Centro","Arroio dos Ratos","RS"
"Dos Estados","Arroio dos Ratos","RS"
"Vila Pinho","Arroio dos Ratos","RS"
"Vila Doze","Arroio dos Ratos","RS"
"Poço Três","Arroio dos Ratos","RS"
"Nossa Senhora Aparecida","Arroio dos Ratos","RS"
"Collovini","Arroio dos Ratos","RS"
"Liberal","Arroio dos Ratos","RS"
"Vila Ferraz","Arroio dos Ratos","RS"
"Santa Bárbara","Arroio dos Ratos","RS"
"Alto da Bela Vista","Arroio dos Ratos","RS"
"Atafona","Arroio dos Ratos","RS"
"Vila Garcia","Arroio dos Ratos","RS"
"Princesa Isabel","Arroio dos Ratos","RS"
"Centro","Arroio do Tigre","RS"
"Bela Vista","Arroio do Tigre","RS"
"Mohr","Arroio do Tigre","RS"
"Industrial","Arroio do Tigre","RS"
"Santa Fé","Arroio do Tigre","RS"
"São Francisco","Arroio do Tigre","RS"
"Limberger","Arroio do Tigre","RS"
"Felicidade","Arroio do Tigre","RS"
"Harmonia","Arroio do Tigre","RS"
"Rutzen","Arroio do Tigre","RS"
"Esperança","Augusto Pestana","RS"
"Operário","Barão","RS"
"Uruguai","Barracão","RS"
"Operário","Barracão","RS"
"Vila Nova","Barracão","RS"
"São Valentim","Barracão","RS"
"Mate Doce","Barra do Ribeiro","RS"
"Picada","Barra do Ribeiro","RS"
"Três Vendas","Barra do Ribeiro","RS"
"Pavão","Barra do Ribeiro","RS"
"Quatorze de Julho","Barra do Ribeiro","RS"
"Cidade Baixa","Barra do Ribeiro","RS"
"Centro","Barra do Ribeiro","RS"
"Tangará","Barra do Ribeiro","RS"
"Aparecida","Barra Funda","RS"
"Navegantes","Barra Funda","RS"
"Primeiro de Maio","Barra Funda","RS"
"do Pingo","Barra Funda","RS"
"São Bento","Bento Gonçalves","RS"
"São Francisco","Bento Gonçalves","RS"
"Licorsul","Bento Gonçalves","RS"
"Borgo","Bento Gonçalves","RS"
"Humaitá","Bento Gonçalves","RS"
"Botafogo","Bento Gonçalves","RS"
"Pomarosa","Bento Gonçalves","RS"
"Cidade Alta","Bento Gonçalves","RS"
"Juventude da Enologia","Bento Gonçalves","RS"
"Maria Goretti","Bento Gonçalves","RS"
"Centro","Bento Gonçalves","RS"
"Progresso","Bento Gonçalves","RS"
"São Roque","Bento Gonçalves","RS"
"Aparecida","Bento Gonçalves","RS"
"São Vendelino","Bento Gonçalves","RS"
"Universitário","Bento Gonçalves","RS"
"Conceição","Bento Gonçalves","RS"
"Jardim Glória","Bento Gonçalves","RS"
"Santa Rita","Bento Gonçalves","RS"
"Santo Antão","Bento Gonçalves","RS"
"Santa Marta","Bento Gonçalves","RS"
"Imigrante","Bento Gonçalves","RS"
"Fenavinho","Bento Gonçalves","RS"
"Vila Nova","Bento Gonçalves","RS"
"Planalto","Bento Gonçalves","RS"
"Vinosul","Bento Gonçalves","RS"
"Centro","Bom Jesus","RS"
"Alto da Pedra","Bom Jesus","RS"
"COHAB","Bom Jesus","RS"
"CEEE","Bom Jesus","RS"
"São José","Bom Jesus","RS"
"Vila Pinto","Bom Jesus","RS"
"Vila Expedicionário","Bom Jesus","RS"
"Vila Fonseca","Bom Jesus","RS"
"Vila Conceição","Bom Jesus","RS"
"Vila Santa Catarina","Bom Jesus","RS"
"Vila da Alegria","Bom Jesus","RS"
"Vila Rodrigues","Bom Jesus","RS"
"Vila Tietbohl","Bom Jesus","RS"
"Vila Spinelli","Bom Jesus","RS"
"Vila Santa Isabel","Bom Jesus","RS"
"Área Industrial Sul","Bom Jesus","RS"
"Área Industrial Norte","Bom Jesus","RS"
"Centro","Bom Retiro do Sul","RS"
"Brasília","Bom Retiro do Sul","RS"
"Imigrantes","Bom Retiro do Sul","RS"
"Laranjeiras","Bom Retiro do Sul","RS"
"Getúlio Vargas","Bom Retiro do Sul","RS"
"São João","Bom Retiro do Sul","RS"
"Alto da Bronze","Bom Retiro do Sul","RS"
"Fazenda Barros","Bom Retiro do Sul","RS"
"São Jorge","Bom Retiro do Sul","RS"
"Águas Boas","Bom Retiro do Sul","RS"
"Goiabeira","Bom Retiro do Sul","RS"
"São Francisco","Bom Retiro do Sul","RS"
"Centro Cidade Baixa","Bom Retiro do Sul","RS"
"Bonfim","Bossoroca","RS"
"da Gaúcha","Bossoroca","RS"
"Francisco Wesz Filho","Bossoroca","RS"
"do Inhame","Bossoroca","RS"
"Evangélico","Braga","RS"
"Santo Antônio","Braga","RS"
"União","Braga","RS"
"Centro","Sede","Butiá","RS"
"Cidade Alta","Butiá","RS"
"Cidade Baixa","Butiá","RS"
"São José","Butiá","RS"
"Vila Nova","Butiá","RS"
"Bela Vista","Butiá","RS"
"Vila Julieta","Butiá","RS"
"Vila Motta","Butiá","RS"
"Custódio","Butiá","RS"
"Regilney","Butiá","RS"
"Charrua","Butiá","RS"
"Medianeira","Butiá","RS"
"Santa Rita","Butiá","RS"
"R-1","Butiá","RS"
"Roberto Cardoso","Butiá","RS"
"Poço 5","Butiá","RS"
"Universitário","Cachoeira do Sul","RS"
"São João","Caibaté","RS"
"Viégas","Camaquã","RS"
"Jardim","Camaquã","RS"
"Maria da Graça","Camaquã","RS"
"Gaúcho","Camaquã","RS"
"Jardim do Forte","Camaquã","RS"
"Siá Juliana","Camaquã","RS"
"General Antonio Netto","Camaquã","RS"
"Centenário","Camaquã","RS"
"São João","Camaquã","RS"
"Santa Marta","Camaquã","RS"
"Floresta","Camaquã","RS"
"Bom Sucesso","Camaquã","RS"
"Oliveira","Camaquã","RS"
"Hípico","Camaquã","RS"
"Dona Tereza","Camaquã","RS"
"Vila Nova","Camaquã","RS"
"Centro","Camaquã","RS"
"Carvalho Bastos","Camaquã","RS"
"Santa Bárbara","Camaquã","RS"
"São José","Camaquã","RS"
"Dr. Rosinha","Camaquã","RS"
"Olaria","Camaquã","RS"
"Getúlio Vargas","Camaquã","RS"
"Parque Residencial do Arroio Duro","Camaquã","RS"
"Cônego Luiz Walter Hanquet","Camaquã","RS"
"Ouro Verde","Camaquã","RS"
"São Luiz","Camaquã","RS"
"São Pedro","Camaquã","RS"
"São Carlos","Camaquã","RS"
"Floresta","Campina das Missões","RS"
"Alto Paulista","Campo Bom","RS"
"Centro","Candelária","RS"
"Esmeralda","Candelária","RS"
"Nova Germânia","Candelária","RS"
"Rincão Comprido","Candelária","RS"
"Marilene","Candelária","RS"
"Boa Vista","Candelária","RS"
"Princesa","Candelária","RS"
"Ewaldo Prass","Candelária","RS"
"Pôr-do-Sol","Candelária","RS"
"Costa Norte","Candelária","RS"
"Centro","Canguçu","RS"
"Triângulo","Canguçu","RS"
"Dos Teixeiras","Canguçu","RS"
"Prado","Canguçu","RS"
"Vila Izabel","Canguçu","RS"
"Vila Nova","Canguçu","RS"
"Vila Fonseca","Canguçu","RS"
"Uruguai","Canguçu","RS"
"Industrial","Canoas","RS"
"Brigadeira","Canoas","RS"
"São Luíz","Canoas","RS"
"São José","Canoas","RS"
"Igara","Canoas","RS"
"Guajuviras","Canoas","RS"
"Mathias Velho","Canoas","RS"
"Harmonia","Canoas","RS"
"Centro","Canoas","RS"
"Marechal Rondon","Canoas","RS"
"Estância Velha","Canoas","RS"
"Olaria","Canoas","RS"
"Mato Grande","Canoas","RS"
"Fátima","Canoas","RS"
"Nossa Senhora das Graças","Canoas","RS"
"Niterói","Canoas","RS"
"Rio Branco","Canoas","RS"
"Ilha das Graças","Canoas","RS"
"Centro","Capão do Leão","RS"
"Parque Fragata","Capão do Leão","RS"
"Jardim América","Capão do Leão","RS"
"Cerro do Estado","Capão do Leão","RS"
"Centro","Carlos Barbosa","RS"
"Aurora","Carlos Barbosa","RS"
"Ponte Sêca","Carlos Barbosa","RS"
"Aparecida","Carlos Barbosa","RS"
"Planalto","Carlos Barbosa","RS"
"Vitória","Carlos Barbosa","RS"
"Navegantes","Carlos Barbosa","RS"
"Vila Nova","Carlos Barbosa","RS"
"Triângulo","Carlos Barbosa","RS"
"Nossa Senhora de Fátima","Carlos Barbosa","RS"
"Nossa Senhora de Fátima","Caseiros","RS"
"Centro","Catuípe","RS"
"Operário","Catuípe","RS"
"Santa Rosa","Catuípe","RS"
"São Cristóvão","Catuípe","RS"
"Silva","Catuípe","RS"
"São Miguel","Catuípe","RS"
"Promorar","Catuípe","RS"
"Neves","Catuípe","RS"
"Santa Fé","Catuípe","RS"
"Santa Lúcia","Catuípe","RS"
"Exposição","Caxias do Sul","RS"
"São Peregrino","Caxias do Sul","RS"
"São Leopoldo","Caxias do Sul","RS"
"Panazzolo","Caxias do Sul","RS"
"Cristo Redentor","Caxias do Sul","RS"
"Salgado Filho","Caxias do Sul","RS"
"Esplanada","Caxias do Sul","RS"
"Kayser","Caxias do Sul","RS"
"Rio Branco","Caxias do Sul","RS"
"Medianeira","Caxias do Sul","RS"
"Cinquentenário","Caxias do Sul","RS"
"Marechal Floriano","Caxias do Sul","RS"
"Pio X","Caxias do Sul","RS"
"Santa Catarina","Caxias do Sul","RS"
"São José","Caxias do Sul","RS"
"Pioneiro","Caxias do Sul","RS"
"Universitário","Caxias do Sul","RS"
"Madureira","Caxias do Sul","RS"
"Jardim América","Caxias do Sul","RS"
"Nossa Senhora de Fátima","Caxias do Sul","RS"
"Sagrada Família","Caxias do Sul","RS"
"Nossa Senhora de Lourdes","Caxias do Sul","RS"
"Planalto","Caxias do Sul","RS"
"Bela Vista","Caxias do Sul","RS"
"Cruzeiro","Caxias do Sul","RS"
"Petrópolis","Caxias do Sul","RS"
"Jardelino Ramos","Caxias do Sul","RS"
"De Lazzer","Caxias do Sul","RS"
"Floresta","Caxias do Sul","RS"
"Presidente Vargas","Caxias do Sul","RS"
"São Cristóvão","Caxias do Sul","RS"
"Desvio Rizzo","Caxias do Sul","RS"
"Jardim Eldorado","Caxias do Sul","RS"
"Charqueadas","Caxias do Sul","RS"
"Nossa Senhora da Saúde","Caxias do Sul","RS"
"Por do Sol","Caxias do Sul","RS"
"Ana Rech","Caxias do Sul","RS"
"Forqueta","Caxias do Sul","RS"
"Galópolis","Caxias do Sul","RS"
"Cidade Nova","Caxias do Sul","RS"
"Nossa Senhora do Rosário","Caxias do Sul","RS"
"Interlagos","Caxias do Sul","RS"
"São Ciro","Caxias do Sul","RS"
"Santo Antônio","Caxias do Sul","RS"
"Serrano","Caxias do Sul","RS"
"Parada Cristal","Caxias do Sul","RS"
"Jardim das Hortências","Caxias do Sul","RS"
"Diamantino","Caxias do Sul","RS"
"São Luiz","Caxias do Sul","RS"
"Santa Fé","Caxias do Sul","RS"
"Maestra","Caxias do Sul","RS"
"Brandalise","Caxias do Sul","RS"
"Pedancino","Caxias do Sul","RS"
"Linha 40","Caxias do Sul","RS"
"Sanvitto","Caxias do Sul","RS"
"Samuara","Caxias do Sul","RS"
"São Caetano","Caxias do Sul","RS"
"Nossa Senhora das Graças","Caxias do Sul","RS"
"São Victor COHAB","Caxias do Sul","RS"
"São Virgílio","Caxias do Sul","RS"
"Santa Corona","Caxias do Sul","RS"
"São Giácomo","Caxias do Sul","RS"
"Monte Bérico","Caxias do Sul","RS"
"Centenário","Caxias do Sul","RS"
"Centro","Caxias do Sul","RS"
"Rio Branco","Cerro Branco","RS"
"Santo Antônio","Cerro Branco","RS"
"dos Arrozais","Cerro Branco","RS"
"Centro","Cerro Branco","RS"
"Floresta","Cerro Largo","RS"
"São José","Chapada","RS"
"Elite","Chapada","RS"
"Santa Lúcia","Chapada","RS"
"Progresso","Chapada","RS"
"Centro","Chapada","RS"
"Fátima","Chapada","RS"
"Aparecida","Chapada","RS"
"Centro","Charqueadas","RS"
"Cruz de Malta","Charqueadas","RS"
"Vila Rosa","Charqueadas","RS"
"Parque dos Coqueiros","Charqueadas","RS"
"Parque Santa Fé","Charqueadas","RS"
"Beira Rio","Charqueadas","RS"
"Piratini","Charqueadas","RS"
"Santo Antônio","Charqueadas","RS"
"Colônia Penal","Charqueadas","RS"
"Orvisa","Charqueadas","RS"
"Sul América","Charqueadas","RS"
"São Miguel","Charqueadas","RS"
"Otília","Charqueadas","RS"
"Vila América","Chuí","RS"
"Vila Rica","Chuí","RS"
"Centro","Chuí","RS"
"Luiz Maria Gomes","Chuí","RS"
"Isolina Gomes","Chuí","RS"
"União","Chuí","RS"
"Quartel","Chuí","RS"
"Euzébio Izabelino Bermudez","Chuí","RS"
"Centro","Cristal","RS"
"Crespo","Cristal","RS"
"Panorama","Cristal","RS"
"Longaray","Cristal","RS"
"Areal","Cristal","RS"
"Beira Rio","Cristal","RS"
"Toribio Veríssimo I","Cruz Alta","RS"
"Toribio Veríssimo II","Cruz Alta","RS"
"Rancho do Rio Grande I","Cruz Alta","RS"
"Rancho do Rio Grande II","Cruz Alta","RS"
"Acelino Flores","Cruz Alta","RS"
"São Jorge","Cruz Alta","RS"
"Perpétuo Socorro","Cruz Alta","RS"
"Dirceu","Cruz Alta","RS"
"Gobo","Cruz Alta","RS"
"Marcelo","Cruz Alta","RS"
"Melvin Jones","Cruz Alta","RS"
"Prefeito Vila Nova","Cruz Alta","RS"
"São João","Cruz Alta","RS"
"Aliança","Cruz Alta","RS"
"Nossa Senhora da Penha","Cruz Alta","RS"
"Militar","Cruz Alta","RS"
"Esperança","Cruz Alta","RS"
"Arco Íris","Cruz Alta","RS"
"Schettert","Cruz Alta","RS"
"Ludke","Cruz Alta","RS"
"Rocha","Cruz Alta","RS"
"São Genaro","Cruz Alta","RS"
"São Miguel","Cruz Alta","RS"
"Progresso","Cruz Alta","RS"
"Brum I","Cruz Alta","RS"
"Brum II","Cruz Alta","RS"
"Central","Cruz Alta","RS"
"De Fátima","Cruz Alta","RS"
"Farroupilha","Cruz Alta","RS"
"Dos Funcionários","Cruz Alta","RS"
"Petrópolis II","Cruz Alta","RS"
"Santa Bárbara","Cruz Alta","RS"
"Do Sol","Cruz Alta","RS"
"Jardim Primavera","Cruz Alta","RS"
"Tamoio","Cruz Alta","RS"
"Planalto","Cruz Alta","RS"
"Abegay I","Cruz Alta","RS"
"Santa Helena","Cruz Alta","RS"
"Santa Terezinha I","Cruz Alta","RS"
"Santa Terezinha II","Cruz Alta","RS"
"Bela Vista","Cruz Alta","RS"
"Lizabel","Cruz Alta","RS"
"São José","Cruz Alta","RS"
"Malheiros","Cruz Alta","RS"
"Educacional","Cruz Alta","RS"
"Emílio Droppa","Cruz Alta","RS"
"Jardim América","Cruz Alta","RS"
"Pedro Bonini II","Cruz Alta","RS"
"Independência","Cruz Alta","RS"
"Alvorada","Cruz Alta","RS"
"São Francisco","Cruz Alta","RS"
"Boa Parada","Cruz Alta","RS"
"Azambuja","Cruz Alta","RS"
"Hilda","Cruz Alta","RS"
"Santa Rita","Cruz Alta","RS"
"Garibaldi","Cruz Alta","RS"
"Jung","Cruz Alta","RS"
"Machado","Cruz Alta","RS"
"Santo Antão","Cruz Alta","RS"
"Amizade","Cruz Alta","RS"
"Brenner","Cruz Alta","RS"
"Santo Antônio","Cruz Alta","RS"
"Conceição","Cruz Alta","RS"
"Petrópolis I","Cruz Alta","RS"
"Pedro Bonini I","Cruz Alta","RS"
"Bráz Caino","Cruz Alta","RS"
"Centro","Cruz Alta","RS"
"Centro","Cruzeiro do Sul","RS"
"Glucostarck","Cruzeiro do Sul","RS"
"Vila Italiana","Cruzeiro do Sul","RS"
"Vila Rosa","Cruzeiro do Sul","RS"
"Vila Célia","Cruzeiro do Sul","RS"
"Cascata","Cruzeiro do Sul","RS"
"Passo de Estrela","Cruzeiro do Sul","RS"
"Eleonora Haenssgen","Cruzeiro do Sul","RS"
"Vila Zwirtes","Cruzeiro do Sul","RS"
"São Gabriel","Cruzeiro do Sul","RS"
"São Rafael","Cruzeiro do Sul","RS"
"Centro","Dois Irmãos","RS"
"Beira Rio","Dois Irmãos","RS"
"Primavera","Dois Irmãos","RS"
"Floresta","Dois Irmãos","RS"
"União","Dois Irmãos","RS"
"Industrial","Dois Irmãos","RS"
"Portal da Serra","Dois Irmãos","RS"
"São Pedro","Dois Irmãos","RS"
"Becker","Dois Irmãos","RS"
"São Miguel","Dois Irmãos","RS"
"São João","Dois Irmãos","RS"
"Vila Rosa","Dois Irmãos","RS"
"Sete de Setembro","Dois Irmãos","RS"
"Vale Verde","Dois Irmãos","RS"
"Centro","Dom Pedrito","RS"
"Santa Maria","Dom Pedrito","RS"
"Getúlio Vargas","Dom Pedrito","RS"
"José Tude de Godoy","Dom Pedrito","RS"
"Santa Terezinha","Dom Pedrito","RS"
"Oscar Vicente e Silva","Dom Pedrito","RS"
"São Gregório","Dom Pedrito","RS"
"Sagrada Face","Dom Pedrito","RS"
"Ataliba Coutinho da Rocha","Dom Pedrito","RS"
"Dr. Moacyr Dias","Dom Pedrito","RS"
"Centro","Eldorado do Sul","RS"
"Centro Novo","Eldorado do Sul","RS"
"Chácara","Eldorado do Sul","RS"
"Cidade Verde","Eldorado do Sul","RS"
"Itaí","Eldorado do Sul","RS"
"Medianeira","Eldorado do Sul","RS"
"Progresso","Eldorado do Sul","RS"
"Residencial Eldorado","Eldorado do Sul","RS"
"Loteamento Popular","Eldorado do Sul","RS"
"Sans Souci","Eldorado do Sul","RS"
"Sol Nascente","Eldorado do Sul","RS"
"Vila da Paz","Eldorado do Sul","RS"
"Industrial","Eldorado do Sul","RS"
"Picada","Eldorado do Sul","RS"
"Bom Retiro","Eldorado do Sul","RS"
"Parque Eldorado 1","Eldorado do Sul","RS"
"Parque Eldorado 2","Eldorado do Sul","RS"
"Parque Eldorado 3","Eldorado do Sul","RS"
"Parque Eldorado 4","Eldorado do Sul","RS"
"Parque das Acácias Norte","Eldorado do Sul","RS"
"Parque das Acácias Sul","Eldorado do Sul","RS"
"Centro","Encantado","RS"
"Navegantes","Encantado","RS"
"Porto Quinze","Encantado","RS"
"Vila Moca","Encantado","RS"
"Vila Amazonas","Encantado","RS"
"Barra do Jacaré","Encantado","RS"
"Planalto","Encantado","RS"
"Santo Antão","Encantado","RS"
"Lambari","Encantado","RS"
"São José","Encantado","RS"
"Jacarezinho","Encantado","RS"
"Santa Clara","Encantado","RS"
"Lajeadinho","Encantado","RS"
"Palmas","Encantado","RS"
"Nossa Senhora Aparecida","Encantado","RS"
"Aldemar Xavier dos Santos","Encruzilhada do Sul","RS"
"Esperança","Erebango","RS"
"Centro","Erechim","RS"
"Ipiranga","Erechim","RS"
"São Caetano","Erechim","RS"
"Morro da Cegonha","Erechim","RS"
"Esperança","Erechim","RS"
"José Bonifácio","Erechim","RS"
"Linho","Erechim","RS"
"Florestinha","Erechim","RS"
"Parque Livia","Erechim","RS"
"Bela Vista","Erechim","RS"
"Industrial","Erechim","RS"
"Presidente Castelo Branco","Erechim","RS"
"Progresso","Erechim","RS"
"Aeroporto","Erechim","RS"
"São Cristóvão","Erechim","RS"
"Cerâmica","Erechim","RS"
"Espírito Santo","Erechim","RS"
"Koller","Erechim","RS"
"Santa Catarina","Erechim","RS"
"Triângulo","Erechim","RS"
"Dal Molin","Erechim","RS"
"Três Vendas","Erechim","RS"
"Paiol Grande","Erechim","RS"
"Presidente Vargas","Erechim","RS"
"Boa Vista","Erechim","RS"
"Frinape","Erechim","RS"
"Colégio Agrícola","Erechim","RS"
"Fátima","Erechim","RS"
"Cristo Rei","Erechim","RS"
"Atlântico","Erechim","RS"
"Copas Verdes","Erechim","RS"
"Centro","Herval","RS"
"Pilão","Herval","RS"
"Caixa d'Água","Herval","RS"
"Osmar Grafulha","Herval","RS"
"Presidente Jango","Herval","RS"
"Martini","Espumoso","RS"
"Franciosi","Espumoso","RS"
"São Jorge","Espumoso","RS"
"Centro","Espumoso","RS"
"Brasil","Espumoso","RS"
"Jardim","Espumoso","RS"
"Norte América","Espumoso","RS"
"União","Espumoso","RS"
"Maravalha","Espumoso","RS"
"Tarumã","Espumoso","RS"
"Santa Júlia","Espumoso","RS"
"Cooperativa Velha","Espumoso","RS"
"Santuário","Estação","RS"
"Florestinha","Estação","RS"
"São Pedro","Estação","RS"
"Santo Antônio","Estação","RS"
"São José","Estação","RS"
"Santana","Estação","RS"
"Centro","Estância Velha","RS"
"União","Estância Velha","RS"
"Sol Nascente","Estância Velha","RS"
"Floresta","Estância Velha","RS"
"Das Rosas","Estância Velha","RS"
"Rincão Gaúcho","Estância Velha","RS"
"Rincão de Ilhéus","Estância Velha","RS"
"Colinas Verdes","Estância Velha","RS"
"Rincão da Saudade","Estância Velha","RS"
"Encosta do Sol","Estância Velha","RS"
"Lago Azul","Estância Velha","RS"
"Industrial","Estância Velha","RS"
"Campo Grande","Estância Velha","RS"
"Lira","Estância Velha","RS"
"Das Quintas","Estância Velha","RS"
"Bela Vista","Estância Velha","RS"
"Das Águas","Estância Velha","RS"
"Três Marias","Esteio","RS"
"Três Portos","Esteio","RS"
"Novo Esteio","Esteio","RS"
"Industrial","Esteio","RS"
"Tamandaré","Esteio","RS"
"Centro","Esteio","RS"
"Primavera","Esteio","RS"
"São Sebastião","Esteio","RS"
"Liberdade","Esteio","RS"
"São José","Esteio","RS"
"Olímpica","Esteio","RS"
"Santo Inácio","Esteio","RS"
"Jardim Planalto","Esteio","RS"
"Parque Primavera","Esteio","RS"
"Centro","Estrela","RS"
"Oriental","Estrela","RS"
"Moinhos","Estrela","RS"
"Indústrias","Estrela","RS"
"São José","Estrela","RS"
"Boa União","Estrela","RS"
"Dos Estados","Estrela","RS"
"Pinheiros","Estrela","RS"
"Imigrantes","Estrela","RS"
"Alto do Bronze","Estrela","RS"
"Auxiliadora","Estrela","RS"
"Cristo Rei","Estrela","RS"
"Chacrinha","Estrela","RS"
"Bela Vista","Farroupilha","RS"
"Cinquentenário","Farroupilha","RS"
"Nova Vicenza","Farroupilha","RS"
"São Roque","Farroupilha","RS"
"Santa Catarina","Farroupilha","RS"
"Medianeira","Farroupilha","RS"
"Vicentina","Farroupilha","RS"
"Planalto","Farroupilha","RS"
"Do Parque","Farroupilha","RS"
"Industrial","Farroupilha","RS"
"São Luís","Farroupilha","RS"
"Centro","Farroupilha","RS"
"São José","Farroupilha","RS"
"Imigrante","Farroupilha","RS"
"Pio X","Farroupilha","RS"
"Volta Grande","Farroupilha","RS"
"Primeiro de Maio","Farroupilha","RS"
"Santo Antônio","Farroupilha","RS"
"Monte Pasqual","Farroupilha","RS"
"São Francisco","Farroupilha","RS"
"América","Farroupilha","RS"
"Ipanema","Farroupilha","RS"
"Centenário","Farroupilha","RS"
